episode,reward,timesteps
1232,-20953.75,113817
1233,-28162.096,113917
1234,-48478.695,114017
1235,-11165.592,114117
1236,-17899.969,114217
1237,-12213.403,114317
1238,-25676.408,114417
1239,-15886.528,114517
1240,-19697.12,114617
1241,-20060.174,114717
1242,-56972.613,114817
1243,-11870.734,114917
1244,-15124.611,115017
1245,-32158.941,115117
1246,-23831.143,115217
1247,-25169.537,115317
1248,-94072.39,115417
1249,-22954.336,115517
1250,-12845.309,115617
1251,-18498.992,115717
1252,-13713.527,115817
1253,-14727.965,115917
1254,-19858.031,116017
1255,-16787.908,116117
1256,-44477.67,116217
1257,-20343.967,116317
1258,-18568.385,116417
1259,-88004.98,116517
1260,-16088.115,116617
1261,-38592.605,116717
1262,-46722.023,116817
1263,-20034.654,116917
1264,-39880.05,117017
1265,-17589.031,117117
1266,-15651.644,117217
1267,-11890.459,117317
1268,-12072.48,117417
1269,-43313.992,117517
1270,-73582.82,117617
1271,-31434.822,117717
1272,-32640.889,117817
1273,-55461.605,117917
1274,-23358.18,118017
1275,-30628.473,118117
1276,-40483.285,118217
1277,-54442.55,118317
1278,-56386.49,118417
1279,-63614.465,118517
1280,-49136.504,118617
1281,-16642.36,118717
1282,-15042.447,118817
1283,-18340.428,118917
1284,-54448.414,119017
1285,-12992.361,119117
1286,-29275.555,119217
1287,-35792.06,119317
1288,-23312.293,119417
1289,-13021.659,119517
1290,-19687.066,119617
1291,-22897.299,119717
1292,-11281.318,119817
1293,-36420.55,119917
1294,-20041.363,120017
1295,-80757.23,120117
1296,-11207.975,120217
1297,-11918.92,120317
1298,-16571.834,120417
1299,-27267.867,120517
1300,-108807.23,120617
1301,-15111.84,120717
1302,-14468.517,120817
1303,-45202.46,120917
1304,-10022.399,121017
1305,-25554.506,121117
1306,-22147.574,121217
1307,-16178.003,121317
1308,-23124.83,121417
1309,-11606.424,121517
1310,-119312.0,121617
1311,-49589.367,121717
1312,-12452.134,121817
1313,-69051.2,121917
1314,-12341.327,122017
1315,-28632.164,122117
1316,-25571.19,122217
1317,-15490.282,122317
1318,-11725.005,122417
1319,-20177.695,122517
1320,-11429.82,122617
1321,-17978.457,122717
1322,-13759.192,122817
1323,-22883.408,122917
1324,-14467.078,123017
1325,-52426.793,123117
1326,-11201.122,123217
1327,-12815.261,123317
1328,-18507.469,123417
1329,-13377.348,123517
1330,-12705.859,123617
1331,-15066.478,123717
1332,-17155.643,123817
1333,-17450.26,123917
1334,-33519.44,124017
1335,-31318.943,124117
1336,-18544.35,124217
1337,-68874.6,124317
1338,-24723.426,124417
1339,-12318.874,124517
1340,-38064.984,124617
1341,-21593.842,124717
1342,-28437.404,124817
1343,-12444.085,124917
1344,-42668.535,125017
1345,-29095.041,125117
1346,-28361.656,125217
1347,-11588.479,125317
1348,-37595.43,125417
1349,-30273.994,125517
1350,-13916.785,125617
1351,-10759.528,125717
1352,-32917.3,125817
1353,-16133.529,125917
1354,-14055.305,126017
1355,-16017.356,126117
1356,-14826.092,126217
1357,-105268.555,126317
1358,-38751.9,126417
1359,-37151.734,126517
1360,-16933.266,126617
1361,-26353.676,126717
1362,-42705.1,126817
1363,-22581.57,126917
1364,-13242.356,127017
1365,-18821.418,127117
1366,-55672.67,127217
1367,-11375.544,127317
1368,-32433.348,127417
1369,-38518.273,127517
1370,-30320.326,127617
1371,-18061.07,127717
1372,-13885.189,127817
1373,-14603.242,127917
1374,-56217.3,128017
1375,-11176.986,128117
1376,-30511.965,128217
1377,-31223.584,128317
1378,-21872.6,128417
1379,-22232.32,128517
1380,-21165.195,128617
1381,-22173.783,128717
1382,-13417.013,128817
1383,-36743.875,128917
1384,-40174.703,129017
1385,-153683.86,129112
1386,-15303.684,129212
1387,-28991.936,129312
1388,-11637.687,129412
1389,-22656.67,129512
1390,-10123.014,129612
1391,-13941.474,129712
1392,-18432.842,129812
1393,-33033.633,129912
1394,-20686.424,130012
1395,-12159.515,130112
1396,-14828.549,130212
1397,-31906.426,130312
1398,-12009.607,130412
1399,-16231.7295,130512
1400,-21504.342,130612
1401,-15384.5,130712
1402,-56387.11,130812
1403,-75337.98,130912
1404,-18226.143,131012
1405,-34480.86,131112
1406,-29742.797,131212
1407,-12897.561,131312
1408,-38175.586,131412
1409,-13061.118,131512
1410,-11945.248,131612
1411,-30990.012,131712
1412,-15996.536,131812
1413,-15175.231,131912
1414,-16658.633,132012
1415,-11906.866,132112
1416,-11498.06,132212
1417,-35473.613,132312
1418,-37125.93,132412
1419,-11893.022,132512
1420,-14627.244,132612
1421,-9404.029,132712
1422,-16712.002,132812
1423,-12755.566,132912
1424,-29920.734,133012
1425,-24382.482,133112
1426,-19802.33,133212
1427,-21141.094,133312
1428,-21874.443,133412
1429,-17826.22,133512
1430,-10284.232,133612
1431,-17354.014,133712
1432,-13553.586,133812
1433,-25202.453,133912
1434,-61919.566,134012
1435,-21542.404,134112
1436,-33817.477,134212
1437,-13748.42,134312
1438,-11181.469,134412
1439,-20348.469,134512
1440,-32704.906,134612
1441,-15497.412,134712
1442,-13392.954,134812
1443,-14620.533,134912
1444,-31977.643,135012
1445,-10157.802,135112
1446,-11837.143,135212
1447,-10404.708,135312
1448,-50943.8,135412
1449,-22228.76,135512
1450,-17055.275,135612
1451,-16131.343,135712
1452,-18860.168,135812
1453,-26405.154,135912
1454,-12495.629,136012
1455,-13955.429,136112
1456,-32933.902,136212
1457,-23324.594,136312
1458,-13047.307,136412
1459,-25035.3,136512
1460,-11272.224,136612
1461,-23882.828,136712
1462,-12715.271,136812
1463,-22944.947,136912
1464,-10929.563,137012
1465,-12304.838,137112
1466,-10621.235,137212
1467,-12323.223,137312
1468,-34858.434,137412
1469,-48024.61,137512
1470,-16016.218,137612
1471,-52855.086,137712
1472,-12844.564,137812
1473,-16802.268,137912
1474,-51009.824,138012
1475,-14497.626,138112
1476,-9673.578,138212
1477,-20285.15,138312
1478,-25723.186,138412
1479,-10576.896,138512
1480,-25854.512,138612
1481,-10302.673,138712
1482,-37538.797,138812
1483,-19761.814,138912
1484,-12024.629,139012
1485,-20964.549,139112
1486,-10271.337,139212
1487,-25215.848,139312
1488,-10573.041,139412
1489,-25491.043,139512
1490,-12510.724,139612
1491,-10664.648,139712
1492,-13205.527,139812
1493,-12770.356,139912
1494,-11071.782,140012
1495,-26560.084,140112
1496,-36975.21,140212
1497,-18007.623,140312
1498,-11187.641,140412
1499,-24097.598,140512
1500,-10733.891,140612
1501,-10825.33,140712
1502,-17475.76,140812
1503,-32088.258,140912
1504,-16264.888,141012
1505,-15990.742,141112
1506,-49819.684,141212
1507,-10831.543,141312
1508,-10169.11,141412
1509,-19499.64,141512
1510,-39603.188,141612
1511,-13265.943,141712
1512,-10553.791,141812
1513,-16551.547,141912
1514,-24745.912,142012
1515,-30608.0,142112
1516,-35358.52,142212
1517,-20366.828,142312
1518,-13886.108,142412
1519,-11577.269,142512
1520,-40946.25,142612
1521,-24217.95,142712
1522,-11373.387,142812
1523,-49864.676,142912
1524,-16654.066,143012
1525,-26244.36,143112
1526,-10196.449,143212
1527,-17102.422,143312
1528,-33356.145,143412
1529,-12438.552,143512
1530,-10716.238,143612
1531,-23901.055,143712
1532,-19299.49,143812
1533,-38129.094,143912
1534,-58380.773,144012
1535,-16752.127,144112
1536,-10797.345,144212
1537,-15891.993,144312
1538,-10353.428,144412
1539,-18600.484,144512
1540,-11238.599,144612
1541,-9325.6,144712
1542,-9770.062,144812
1543,-42771.33,144912
1544,-19317.48,145012
1545,-48190.707,145112
1546,-73938.75,145212
1547,-10410.61,145312
1548,-14016.881,145412
1549,-9471.351,145512
1550,-15676.714,145612
1551,-10632.772,145712
1552,-11438.427,145812
1553,-18839.271,145912
1554,-9373.167,146012
1555,-10422.889,146112
1556,-8815.972,146212
1557,-10187.127,146312
1558,-23505.406,146412
1559,-18166.965,146512
1560,-20004.95,146612
1561,-13570.447,146712
1562,-9647.318,146812
1563,-9782.957,146912
1564,-33613.227,147012
1565,-11062.689,147112
1566,-13185.022,147212
1567,-26662.637,147312
1568,-19147.188,147412
1569,-28685.732,147512
1570,-13924.473,147612
1571,-20849.842,147712
1572,-15358.853,147812
1573,-14228.186,147912
1574,-9359.796,148012
1575,-10308.815,148112
1576,-22817.076,148212
1577,-22420.848,148312
1578,-12862.1455,148412
1579,-10244.926,148512
1580,-9330.283,148612
1581,-18415.498,148712
1582,-10587.449,148812
1583,-10274.591,148912
1584,-11546.617,149012
1585,-12759.102,149112
1586,-8542.789,149212
1587,-16020.113,149312
1588,-9137.972,149412
1589,-10555.887,149512
1590,-11717.016,149612
1591,-13896.356,149712
1592,-25307.61,149812
1593,-35642.438,149912
1594,-9446.407,150012
1595,-20393.953,150112
1596,-26738.865,150212
1597,-11901.028,150312
1598,-30646.203,150412
1599,-15209.0,150512
1600,-54871.777,150612
1601,-16746.977,150712
1602,-11063.72,150812
1603,-19226.814,150912
1604,-29781.354,151012
1605,-8807.497,151112
1606,-19042.91,151212
1607,-11950.432,151312
1608,-21817.434,151412
1609,-14933.722,151512
1610,-16773.121,151612
1611,-51934.34,151712
1612,-36634.63,151812
1613,-9271.236,151912
1614,-21649.059,152012
1615,-14351.461,152112
1616,-28803.992,152212
1617,-12363.081,152312
1618,-11533.485,152412
1619,-12928.931,152512
1620,-31802.402,152612
1621,-10191.263,152712
1622,-12138.7,152812
1623,-19375.873,152912
1624,-28014.27,153012
1625,-17750.654,153112
1626,-22917.217,153212
1627,-18167.77,153312
1628,-22231.74,153412
1629,-12398.021,153512
1630,-10334.107,153612
1631,-46900.473,153712
1632,-9507.008,153812
1633,-12918.494,153912
1634,-11984.924,154012
1635,-10773.518,154112
1636,-25521.791,154212
1637,-15309.792,154312
1638,-26662.188,154412
1639,-90142.23,154512
1640,-11192.011,154612
1641,-10259.678,154712
1642,-9248.925,154812
1643,-43846.77,154912
1644,-26557.666,155012
1645,-13615.62,155112
1646,-21061.277,155212
1647,-14232.123,155312
1648,-12907.681,155412
1649,-40427.1,155512
1650,-12070.36,155612
1651,-40126.605,155712
1652,-17759.477,155812
1653,-9289.055,155912
1654,-23916.45,156012
1655,-19676.814,156112
1656,-11042.075,156212
1657,-16386.355,156312
1658,-12924.366,156412
1659,-19160.385,156512
1660,-9476.277,156612
1661,-25613.848,156712
1662,-10433.345,156812
1663,-10860.65,156912
1664,-15609.158,157012
1665,-31930.004,157112
1666,-11132.837,157212
1667,-8153.0396,157312
1668,-9192.907,157412
1669,-10529.706,157512
1670,-26934.914,157612
1671,-10803.28,157712
1672,-54802.4,157812
1673,-29534.172,157912
1674,-20086.807,158012
1675,-16553.678,158112
1676,-24174.736,158212
1677,-10966.395,158312
1678,-17817.674,158412
1679,-14531.065,158512
1680,-10253.372,158612
1681,-16268.197,158712
1682,-27088.207,158812
1683,-13395.033,158912
1684,-11587.313,159012
1685,-21124.113,159112
1686,-12868.198,159212
1687,-8835.505,159312
1688,-14733.656,159412
1689,-46031.473,159512
1690,-9427.2705,159612
1691,-8420.654,159712
1692,-9313.794,159812
1693,-15664.828,159912
1694,-16834.043,160012
1695,-9881.634,160112
1696,-11993.3955,160212
1697,-9816.399,160312
1698,-14771.076,160412
1699,-17608.586,160512
1700,-12368.717,160612
1701,-33246.71,160712
1702,-21669.04,160812
1703,-21314.361,160912
1704,-20698.463,161012
1705,-15197.918,161112
1706,-10634.379,161212
1707,-23231.611,161312
1708,-9085.288,161412
1709,-8810.985,161512
1710,-15285.599,161612
1711,-23030.924,161712
1712,-12255.055,161812
1713,-19347.03,161912
1714,-10064.46,162012
1715,-30410.848,162112
1716,-9227.373,162212
1717,-21932.83,162312
1718,-15282.285,162412
1719,-30385.74,162512
1720,-9516.037,162612
1721,-10097.174,162712
1722,-22493.094,162812
1723,-28858.123,162912
1724,-16387.88,163012
1725,-11964.75,163112
1726,-11137.212,163212
1727,-11285.111,163312
1728,-20791.262,163412
1729,-13488.5,163512
1730,-11906.126,163612
1731,-14969.648,163712
1732,-9560.851,163812
1733,-19540.791,163912
1734,-9204.984,164012
1735,-20020.297,164112
1736,-56090.656,164212
1737,-18556.684,164312
1738,-11147.718,164412
1739,-33447.26,164512
1740,-9750.162,164612
1741,-15570.645,164712
1742,-13730.119,164812
1743,-12950.545,164912
1744,-10298.119,165012
1745,-12882.86,165112
1746,-45383.082,165212
1747,-23101.275,165312
1748,-12221.152,165412
1749,-9711.549,165512
1750,-9704.967,165612
1751,-18237.666,165712
1752,-65678.69,165812
1753,-14395.658,165912
1754,-16398.87,166012
1755,-10314.398,166112
1756,-22788.64,166212
1757,-16316.396,166312
1758,-17327.914,166412
1759,-13130.128,166512
1760,-31825.14,166612
1761,-14939.177,166712
1762,-12820.873,166812
1763,-14371.987,166912
1764,-19609.23,167012
1765,-9522.093,167112
1766,-9162.322,167212
1767,-11255.6,167312
1768,-17855.148,167412
1769,-11402.038,167512
1770,-14835.178,167612
1771,-24683.443,167712
1772,-33608.598,167812
1773,-16513.258,167912
1774,-14729.461,168012
1775,-22534.443,168112
1776,-11947.296,168212
1777,-19431.2,168312
1778,-11841.409,168412
1779,-28473.701,168512
1780,-17640.926,168612
1781,-32465.576,168712
1782,-16271.888,168812
1783,-23472.018,168912
1784,-11884.14,169012
1785,-21564.318,169112
1786,-18473.713,169212
1787,-11918.773,169312
1788,-12875.44,169412
1789,-12987.918,169512
1790,-31674.28,169612
1791,-11871.011,169712
1792,-25258.312,169812
1793,-17673.803,169912
1794,-35146.902,170012
1795,-35738.195,170112
1796,-14669.853,170212
1797,-34085.05,170312
1798,-25845.97,170412
1799,-11312.649,170512
1800,-21880.352,170612
1801,-24446.371,170712
1802,-18823.744,170812
1803,-11500.395,170912
1804,-15626.267,171012
1805,-10776.065,171112
1806,-13316.149,171212
1807,-24665.373,171312
1808,-34825.043,171412
1809,-25288.754,171512
1810,-29959.426,171612
1811,-11162.444,171712
1812,-15348.175,171812
1813,-15419.795,171912
1814,-12581.063,172012
1815,-9204.014,172112
1816,-22258.188,172212
1817,-24817.184,172312
1818,-21352.588,172412
1819,-13368.271,172512
1820,-18567.045,172612
1821,-13195.918,172712
1822,-30005.322,172812
1823,-29346.45,172912
1824,-12543.242,173012
1825,-15147.555,173112
1826,-28700.703,173212
1827,-29926.746,173312
1828,-9128.318,173412
1829,-10403.249,173512
1830,-62749.203,173612
1831,-9586.284,173712
1832,-53855.766,173812
1833,-15392.178,173912
1834,-11175.701,174012
1835,-12366.339,174112
1836,-32910.414,174212
1837,-31870.68,174312
1838,-9556.08,174412
1839,-16810.305,174512
1840,-18333.496,174612
1841,-26390.037,174712
1842,-13253.543,174812
1843,-37932.707,174912
1844,-8999.259,175012
1845,-15490.5205,175112
1846,-11013.854,175212
1847,-22950.062,175312
1848,-9716.87,175412
1849,-15056.187,175512
1850,-30612.164,175612
1851,-32515.51,175712
1852,-15415.087,175812
1853,-16583.434,175912
1854,-21178.006,176012
1855,-33492.125,176112
1856,-13963.347,176212
1857,-9469.876,176312
1858,-13154.289,176412
1859,-11179.27,176512
1860,-18554.701,176612
1861,-12679.364,176712
1862,-75879.99,176812
1863,-11631.413,176912
1864,-13906.313,177012
1865,-13791.892,177112
1866,-23456.135,177212
1867,-15883.967,177312
1868,-34220.32,177412
1869,-13623.771,177512
1870,-45759.055,177612
1871,-12799.807,177712
1872,-25772.568,177812
1873,-28820.61,177912
1874,-19095.914,178012
1875,-19078.441,178112
1876,-18691.232,178212
1877,-41452.855,178312
1878,-12135.021,178412
1879,-27171.863,178512
1880,-10125.777,178612
1881,-17275.328,178712
1882,-12757.449,178812
1883,-11421.387,178912
1884,-19953.354,179012
1885,-16169.3545,179112
1886,-24448.68,179212
1887,-19379.512,179312
1888,-16797.367,179412
1889,-19336.92,179512
1890,-12797.352,179612
1891,-68506.24,179712
1892,-38663.168,179812
1893,-10894.622,179912
1894,-40305.945,180012
1895,-15584.32,180112
1896,-18739.904,180212
1897,-25738.727,180312
1898,-11197.187,180412
1899,-17029.123,180512
1900,-13908.993,180612
1901,-23673.479,180712
1902,-16282.019,180812
1903,-15422.9,180912
1904,-16586.125,181012
1905,-39709.098,181112
1906,-14166.137,181212
1907,-17095.672,181312
1908,-24901.607,181412
1909,-66101.14,181512
1910,-25982.105,181612
1911,-15693.479,181712
1912,-13655.407,181812
1913,-10909.738,181912
1914,-9572.508,182012
1915,-12593.432,182112
1916,-21975.217,182212
1917,-31696.54,182312
1918,-37020.36,182412
1919,-12732.751,182512
1920,-24734.113,182612
1921,-58265.63,182712
1922,-15572.406,182812
1923,-14189.933,182912
1924,-28045.842,183012
1925,-16687.766,183112
1926,-9591.628,183212
1927,-19327.693,183312
1928,-10240.576,183412
1929,-14439.476,183512
1930,-10604.002,183612
1931,-13134.838,183712
1932,-28034.406,183812
1933,-19666.842,183912
1934,-13412.005,184012
1935,-9905.684,184112
1936,-28863.398,184212
1937,-54909.203,184312
1938,-18951.248,184412
1939,-15600.561,184512
1940,-14480.717,184612
1941,-15943.609,184712
1942,-10328.825,184812
1943,-41357.66,184912
1944,-26573.523,185012
1945,-20242.152,185112
1946,-12098.269,185212
1947,-9703.138,185312
1948,-20831.688,185412
1949,-26580.31,185512
1950,-23992.865,185612
1951,-40817.77,185712
1952,-9509.072,185812
1953,-13483.83,185912
1954,-10587.083,186012
1955,-18883.857,186112
1956,-11627.838,186212
1957,-9422.369,186312
1958,-41435.832,186412
1959,-16109.643,186512
1960,-9850.783,186612
1961,-9954.908,186712
1962,-26426.137,186812
1963,-25233.445,186912
1964,-13808.19,187012
1965,-10582.537,187112
1966,-17969.467,187212
1967,-13235.974,187312
1968,-17547.531,187412
1969,-23096.14,187512
1970,-15444.525,187612
1971,-22855.486,187712
1972,-23939.334,187812
1973,-22016.342,187912
1974,-21002.836,188012
1975,-23251.053,188112
1976,-13681.457,188212
1977,-11356.822,188312
1978,-10553.484,188412
1979,-46097.6,188512
1980,-24192.51,188612
1981,-12505.989,188712
1982,-12878.833,188812
1983,-10702.748,188912
1984,-18706.053,189012
1985,-47183.348,189112
1986,-13673.708,189212
1987,-8843.504,189312
1988,-17714.916,189412
1989,-33039.758,189512
1990,-26591.621,189612
1991,-12371.213,189712
1992,-20932.719,189812
1993,-28279.805,189912
1994,-13395.278,190012
1995,-23687.266,190112
1996,-12307.569,190212
1997,-15686.916,190312
1998,-15208.145,190412
1999,-21925.146,190512
2000,-14475.35,190612
2001,-13658.814,190712
2002,-17953.717,190812
2003,-10845.28,190912
2004,-15957.9,191012
2005,-33792.51,191112
2006,-12158.217,191212
2007,-12894.886,191312
2008,-18595.518,191412
2009,-13651.895,191512
2010,-11224.949,191612
2011,-15431.9,191712
2012,-11658.86,191812
2013,-15340.439,191912
2014,-22871.02,192012
2015,-21249.906,192112
2016,-14205.367,192212
2017,-12666.426,192312
2018,-13715.197,192412
2019,-10477.43,192512
2020,-21632.703,192612
2021,-22686.1,192712
2022,-12594.296,192812
2023,-10577.52,192912
2024,-14529.31,193012
2025,-16425.91,193112
2026,-18119.92,193212
2027,-13048.582,193312
2028,-14558.508,193412
2029,-11638.265,193512
2030,-30999.207,193612
2031,-20318.926,193712
2032,-10037.975,193812
2033,-20668.041,193912
2034,-10811.409,194012
2035,-12513.066,194112
2036,-12950.351,194212
2037,-32815.914,194312
2038,-28490.43,194412
2039,-24824.395,194512
2040,-12153.407,194612
2041,-9746.891,194712
2042,-11588.789,194812
2043,-14610.473,194912
2044,-20677.85,195012
2045,-16690.787,195112
2046,-14770.35,195212
2047,-21515.348,195312
2048,-14053.726,195412
2049,-12582.781,195512
2050,-11305.466,195612
2051,-44911.91,195712
2052,-39618.203,195812
2053,-10954.122,195912
2054,-45898.28,196012
2055,-18253.52,196112
2056,-21569.0,196212
2057,-9279.133,196312
2058,-14417.693,196412
2059,-22153.027,196512
2060,-34460.156,196612
2061,-13310.778,196712
2062,-22308.191,196812
2063,-22059.281,196912
2064,-15236.871,197012
2065,-20208.55,197112
2066,-11629.758,197212
2067,-14919.0205,197312
2068,-18787.61,197412
2069,-11417.951,197512
2070,-40130.742,197612
2071,-12950.027,197712
2072,-10720.5205,197812
2073,-9461.846,197912
2074,-12921.208,198012
2075,-13276.381,198112
2076,-17874.545,198212
2077,-8808.225,198312
2078,-29865.316,198412
2079,-14350.941,198512
2080,-15847.329,198612
2081,-15943.486,198712
2082,-42403.64,198812
2083,-18132.172,198912
